Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Ret_MinusOne,Ret_MinusTwo,Ret_PlusOne
,-0.837372121377,0.977340940777,0.895274650406,7.0,1.46863067079,57717,0.2208,13.0,,-0.834307626485,0.94,3.0,1.66204606912,1.152027762,1.0,-0.981282226955,1.16012712848,-1.39605713035,8.0,1.25704565317,-1.87639377381,1.56591660956,-1.17753649137,-0.80115777345,0.00144512712292,0.003710078001,-0.0220962948289
,-0.3471768861,-0.158731773232,-0.339763669466,8.0,-0.558699725834,78673,0.0171,9.0,6.0,0.590996093973,0.04,1.0,1.62338433679,0.047983708,1.0,-0.145634502388,0.0457086068396,-0.767362879251,,-0.437180231341,0.760887388937,0.723247878285,-0.661770998117,-0.279593064644,-0.0215390695331,-0.0151760661838,-0.00620499199722
,-0.237903262471,0.144392654414,0.384703054458,5.0,-0.201534732712,94570,0.0163,10.0,,0.00330034223047,0.06,2.0,1.91887733585,4.096992606,1.0,-0.418820127566,0.27292096251,-0.748732387199,5.0,-0.294036655814,-1.72346278953,0.537164679706,-0.527151036662,-0.654861323006,0.00402870961394,0.0589182774157,-0.0370175881497
,,0.268445587134,0.333240879869,5.0,-0.197178436944,86947,0.3484,8.0,,-0.211449494379,0.48,4.0,1.9275276347,,1.0,-0.292919094915,0.239150644612,-0.910472141353,5.0,-0.138463659759,0.142696547601,0.907845208821,-0.345009356925,-0.517520969261,-0.00264163882612,-0.00305057472072,-0.000286894313779
,-1.23166258775,2.40408194918,1.95290390904,1.0,7.26364080266,88217,0.2087,13.0,4.0,-2.6242733064,0.84,2.0,1.71415140699,6.821271199,1.0,-1.9500128899,4.52165406006,-2.40615445288,8.0,6.04527809892,-3.06843177388,-6.74893252078,-8.61707244308,-1.4822978876,0.00224483976974,0.0119053630577,0.0292775355165
,-1.30109011952,0.680917381293,,1.0,0.491315957204,34840,0.2087,10.0,,-0.932896533913,0.85,0.0,1.36735010726,3.527461219,1.0,-1.02662724406,1.11653071923,-0.886943549382,2.0,2.6724879313,-0.346419477959,0.999706286132,-3.20648201491,0.111620535267,0.0182737549616,-0.0193781773925,-0.0313137924271
1.0,-1.23985351794,0.918635373622,-0.111139295499,9.0,1.03530238105,8660,0.365,9.0,,-1.2709264851,0.34,8.0,1.46464191574,0.030550696,1.0,-1.19778511368,1.44300636696,-1.36760643265,4.0,1.43813629008,-0.357624488992,1.71859115414,-0.903544316284,-0.631753516207,0.00854905481395,-0.0131539735717,-0.0241904654809
,-0.57897039787,0.299144941962,-0.0526022045174,7.0,-0.0864359295621,70756,0.2119,11.0,,-0.317952254378,0.26,2.0,1.34603866727,3.631406382,1.0,1.32289348704,-1.01083682057,-0.39885343905,7.0,-0.520832300867,-1.12071989965,0.329160895122,1.45403404344,-0.122337292747,0.0231155385453,0.0223508314856,-0.0120231280532
,-0.407780219865,0.596028534619,,2.0,0.59559831994,86314,0.365,9.0,,-0.781765879873,0.48,1.0,1.284664962,3.324034879,1.0,-0.287296084345,-0.0257590012802,-0.176049682589,2.0,0.459821868875,-2.22859863216,0.646285737496,0.282292569055,0.132803493195,0.0863052429648,-0.127996196835,-0.0111274797833
,-0.539008471752,0.710523900934,0.653914831381,5.0,0.361196417802,60585,0.2254,9.0,,-0.943314654431,0.14,8.0,1.40037277419,2.565995237,1.0,-0.869803011602,0.821895109545,-1.04064240046,9.0,0.835491695353,-1.80055778653,1.51849212633,-0.596492215487,-0.745212397593,-0.0181940285135,0.00986412375934,0.00672961924567
,0.0218314553899,-0.346058427669,-0.0819038049696,7.0,-0.58242770098,79444,0.2109,8.0,4.0,0.334011698114,0.05,5.0,1.16249622784,6.987712497,1.0,0.271382317915,-0.614299790052,0.0589215176031,,-0.98780042775,-0.444027897787,-0.205478426355,0.355226523014,0.219841222502,0.0141136288408,0.0271183130647,-0.0244949544729
,-1.09104580465,1.34875188014,1.78441251028,6.0,0.66454136953,51155,0.3318,13.0,,-0.915957460344,0.22,7.0,1.63443335089,0.125261763,,-1.42090031318,2.01995754727,-2.24419169719,8.0,1.26150841406,-2.45580658261,1.96988273216,-2.42501504984,-1.29951605357,0.00598714699487,-0.0137201312407,-0.01311748861
,,2.15438946297,1.9747013028,8.0,0.707788801168,23330,0.0111,10.0,5.0,-1.19203785374,0.91,2.0,1.51125803621,0.648503598,1.0,-1.64998127212,3.35906112694,,7.0,,-2.49008483428,2.47597691019,-5.86652588952,-1.54476973265,0.0185828013939,0.0278245613574,-0.00134701402236
5.0,,0.723067078125,0.654008011759,8.0,-0.106491395403,28756,0.3418,12.0,,-0.514259413535,0.85,5.0,1.62680816785,0.063984359,1.0,-0.614575432412,1.05595608802,-1.47612137469,8.0,0.797860783057,-1.87731128678,1.19114918742,-1.68683387681,-0.809294334906,-0.00687362961456,-0.0017534376592,-0.00240892952925
,1.2910683161,-0.119253561666,0.672703255423,8.0,-0.272547530077,18418,0.0099,8.0,,0.872263699992,0.65,1.0,2.20825539676,0.866582473,1.0,-0.255553344807,-0.0847864119588,-1.24286834619,,-0.36972652003,-0.15413675029,0.657857209578,-0.88254456417,1.72736543043,-0.018531771275,-0.00953785007839,-0.0263981179562
,-0.453955976604,1.17324910698,1.16863262478,4.0,1.05356180926,37551,0.2654,10.0,,-1.0419570314,0.69,4.0,1.45055040388,9.198895406,1.0,-1.44856610578,2.07398806025,-1.93471213649,8.0,1.69906021299,-2.13232424239,1.88894228485,-0.455768782494,-1.09313245399,-0.00428899994372,-0.0074245798785,-0.0134872990792
1.0,-2.02236751586,1.30470496368,1.05151483687,8.0,0.710670279429,97667,0.0174,12.0,6.0,-1.43087215353,0.04,3.0,0.941222766444,0.183915426,1.0,-1.05343966642,1.50120169519,-1.4522175005,5.0,1.18514811991,-2.42279657264,1.23846745484,-2.86299323565,2.84870380303,-0.022656329412,-0.00392977957609,-0.0264975401428
,-1.16745355894,4.01985601682,2.66777362667,6.0,2.29183190792,75099,0.0164,14.0,,-6.99245748751,0.7,9.0,1.74564636353,0.087839072,1.0,-1.77066566291,3.65932809471,-2.65619441794,6.0,2.88405706611,-5.56475723067,2.3017102296,-2.97218526792,-1.35382775621,0.00842839096922,0.0202543034964,0.000370667645535
,0.786034107407,0.370564655415,,3.0,0.494024278422,51924,0.365,11.0,5.0,-0.616386214749,0.27,6.0,1.46521960971,7.665029156,1.0,-0.750292649298,0.880906321519,-1.17418595965,9.0,1.03171300847,-0.320296638557,1.15530284127,-0.924799082114,-0.559976440478,-0.000689015425317,0.00253029461675,0.00198600993895
,-0.635409053299,-0.28556142599,0.315397437383,8.0,,64428,0.2254,7.0,5.0,0.997856120042,0.87,3.0,1.75067252688,2.999503778,1.0,-0.113839413554,-0.146562503409,-1.09037518132,2.0,-0.69526659414,0.296651137122,0.794338463408,-0.661211044149,-0.201560404553,0.0107773654586,0.0148993275469,-0.0244568178497
,0.186833603895,-1.09556222537,-0.658058924107,5.0,,44376,0.3418,8.0,5.0,1.15259612348,0.47,8.0,1.95571918086,0.08717802,,0.443470215654,-0.400504732478,-0.844527118931,4.0,-0.807477080241,1.0910249069,0.038456449018,0.0849545064134,0.0977641725332,0.0219166939253,-0.00981772104306,0.00548596887439
,-0.174006518989,0.249573300423,,9.0,1.05851161266,64428,0.365,15.0,,0.0943583914926,0.81,5.0,1.10701394898,0.766189467,1.0,-0.676191916091,0.703059478777,-1.13311867997,3.0,0.918829504943,0.309989203228,1.30499012539,-0.671914928654,,0.000971829344802,0.0132997066603,-0.0033817933169
,-1.23045899651,0.0746902337149,0.222483671122,5.0,0.052971943616,85050,0.365,8.0,5.0,-0.155432064515,0.98,1.0,,8.133385105,1.0,-0.347031348799,0.163791572722,-0.626828988261,5.0,0.100109802073,-0.695042653179,0.197238397677,-0.535855521768,2.15748284283,-0.0340120266351,0.00643111954944,0.00796070378104
9.0,-1.53897211304,1.07115750979,0.919023076724,6.0,0.977201777133,29815,0.2109,13.0,,-0.88033915163,0.95,6.0,1.58710112387,9.530861272,1.0,-0.422762467285,0.270401297153,-2.11251880094,9.0,1.19228988206,-0.0389982514107,1.54165643518,-2.0094211064,-0.999044450981,-0.00664171758818,-0.000485903456739,0.00302107959657
,-0.52659730483,-0.209991367926,0.0728061670973,8.0,-0.586640938557,33371,0.2119,9.0,6.0,0.359905359151,0.97,3.0,1.4271918002,1.722286633,1.0,-0.276291676811,0.0174811659867,-0.463284741892,2.0,-0.38483555897,0.560729580505,0.772822170341,-1.07044469087,-0.463434199991,0.010179411371,0.0101232861815,0.0162810274513
,-0.588526652405,-0.054069187384,0.620447639319,1.0,0.613824531939,48389,0.3484,11.0,,0.762325289479,0.86,3.0,1.70192997654,0.170389342,1.0,-0.954502456336,0.962196992056,-1.19082609882,6.0,2.09517115853,-0.606064997743,1.12727437869,-4.98774053772,-0.677455927138,-0.0196151674665,-0.00265035187521,-0.00739925593684
,,2.4974614166,1.14657602094,1.0,1.86918685034,42247,0.0142,13.0,6.0,-4.06844472175,0.02,8.0,1.91354095697,0.284424865,1.0,-2.06554391043,4.48613892753,-2.74128626793,,3.33249972267,-3.33507176153,2.07851038034,-4.90161030556,-1.02594089578,0.00672457685778,-8.63227755722e-05,-0.00455250257178
,-0.380638434232,-0.159012622866,,1.0,0.717449462553,35523,0.2654,,4.0,0.0669106772839,0.99,3.0,1.93586117958,0.156673755,1.0,-0.930223710275,0.7626087789,-1.23526004929,7.0,0.484689059537,0.358164532331,0.819821788461,-0.893929583068,-0.0818755737972,-0.00423454155226,-0.0128389942335,-0.0093893773621
,-1.19984650959,0.557473990154,0.774328886461,5.0,0.114130193053,92911,0.365,8.0,,-0.771341231852,0.59,9.0,1.9740405854,3.225733989,1.0,-0.864923542734,1.03790013955,-1.24014256111,7.0,0.765077400023,-1.73253959722,1.11035544915,-0.770640760822,-0.225054886093,0.00036063491791,-0.00323841089639,0.0162788088797
1.0,1.61442061951,0.00323327343371,-0.693626153437,9.0,0.140252749138,48389,0.3484,9.0,5.0,0.107524826938,0.92,1.0,1.61049862244,0.371369214,1.0,-0.939056331949,1.03233365351,-1.12850286941,4.0,0.671466265239,0.0370723536951,,-0.0464303670795,-0.490435025294,-0.0130174573946,0.00289411195582,0.0117218109172
,0.0955843230459,-0.085029413866,-0.0201571014152,1.0,-0.193302721097,26579,0.2986,10.0,5.0,0.680936197557,0.37,1.0,1.43510889259,1.762151223,1.0,6.01155860398,-2.75235177148,-0.783158706941,5.0,-0.603994184684,0.592941660104,0.814459729737,0.0209464866673,-0.620903825613,-0.00255846478375,-0.0421099273234,-0.00301256294471
2.0,1.58380589559,-0.225792371989,-0.411627751108,9.0,-0.116759496254,9545,0.2323,11.0,4.0,0.735580319058,0.19,1.0,1.69342701571,0.722854774,1.0,-0.456216556185,0.384197309403,-1.28325966735,2.0,0.0164343229027,1.02940070429,1.12229613215,1.27176752339,-0.731128109516,-0.0340767156549,-0.0221356156108,0.00749874456827
9.0,-0.774846998717,1.20950727248,1.17581047582,2.0,0.0505842631389,51964,0.2208,12.0,5.0,-2.09361546608,0.4,5.0,1.37734819382,6.357561365,1.0,-0.929996572393,1.21093530546,-1.36526334105,2.0,1.14071760057,,1.30173823456,-1.46622299904,-0.740630301324,-0.0144331128199,-0.0489373815498,-0.018366044664
,-0.314302563232,0.349884780532,0.245809106712,7.0,0.191557010481,55419,0.2138,12.0,,0.0223503949409,0.97,4.0,1.33971564374,0.267095782,1.0,-0.935818132599,1.11333420022,-1.47569427792,,0.454605342781,-1.5320814624,1.14171150282,-0.625118891572,-0.728542837208,-0.0239394128319,0.0242104707488,0.0102529042119
,-0.802736003375,,,7.0,0.00785889668488,16060,0.0166,8.0,,-0.243785869366,0.0,4.0,1.46702156098,2.176596972,1.0,-0.341300271368,0.439367087056,-1.02830540396,4.0,0.390577543859,-1.83939144146,0.176560475122,-0.623716628303,-0.317060317686,-0.0177097732394,0.000797139576502,0.032394378538
,-0.458596211531,-0.0318896526838,0.114110803669,1.0,0.656029041649,19676,0.3484,8.0,,0.803404135206,1.0,6.0,2.01717343089,1.145387111,,-0.635428148696,0.455332813758,-1.60143683625,4.0,0.494922975926,0.984369500173,1.05107464282,-0.360566083422,-0.499274270336,-0.00877570532314,0.0128422997235,0.00559059824035
1.0,-0.286575818419,0.835573070226,0.580728837876,9.0,0.0796276932537,2311,0.3418,13.0,,-0.626229104008,,0.0,1.99993629748,4.440903247,1.0,-1.01107325449,1.33637663194,-1.76880707315,5.0,0.894174502854,-0.167610993331,1.53568918554,-1.44370814695,-0.932104214207,-0.00378352090437,0.0030020968506,0.00726383622688
,-0.623467961802,-0.403491900636,0.151381106184,8.0,-0.348098712898,97435,0.2254,9.0,1.0,0.702412049071,0.87,4.0,1.68791528756,0.027524763,1.0,0.0320025105273,-0.243120671688,-0.64514582198,,-0.666651015683,0.0781013338173,0.22291583305,0.0649384142845,-0.24179902175,0.0045891326405,0.0106686072359,-0.0158178166943
,,,-0.567441475521,9.0,0.426960449262,92214,0.0171,11.0,5.0,-0.146266698774,0.76,0.0,1.75470788102,0.375315559,1.0,-1.15196525222,1.64523017535,-1.62112898288,2.0,1.0350044268,0.46530542101,1.87003540354,-1.72734566778,-0.83022286948,0.0102141438995,-0.00810593679063,-0.0250032320841
,,2.13364141109,1.2517285151,8.0,-0.375744540376,70139,0.2087,8.0,5.0,-2.64133219286,0.27,7.0,2.53147071583,0.058778743,1.0,-1.69795981852,3.09803986732,-3.12635467532,2.0,1.79962741645,-2.1840047833,2.36169568892,-4.62537772579,-1.37210413761,0.00936504475689,-0.032232596616,-0.0224467472537
,-0.324824247071,0.0205315701686,0.500772928503,8.0,,52091,0.2064,10.0,5.0,1.14054181422,0.99,1.0,1.6069912317,0.277197475,1.0,-0.746612131966,0.804445626303,-1.52325257909,2.0,0.0364943873088,1.44284411138,,-1.84808169711,-0.598327939663,-0.0198308823675,0.0172133075816,-0.0139666543825
,1.68878889206,-0.275075611424,,9.0,,37105,0.0111,12.0,5.0,0.772457361136,0.01,1.0,1.93283467773,6.944969008,1.0,-0.405698971787,0.607384442359,-1.43618104158,2.0,0.394895740921,1.29814972594,1.03392282843,-0.750658697155,-0.602246693466,-0.000738867918553,-0.000441175673606,-0.0174991770507
,,0.356530847759,0.597834390066,7.0,0.158521653023,53650,0.2138,9.0,,-0.349937036654,0.0,7.0,2.25629898943,0.084716041,1.0,5.37736004159,-2.4650091962,-1.25329629957,,-0.180599075288,-2.02580025553,1.0511996101,0.510411722298,-0.485593808657,-0.000742743045443,0.0019015563715,-0.00554842757086
,-0.538661887802,0.493018329917,0.0586687841781,7.0,-0.0620254434428,8590,0.0098,11.0,4.0,-0.337319815548,0.24,6.0,1.49636522249,4.645642226,1.0,,-0.0176089742778,-0.695761000795,7.0,-0.307359942812,-2.99871382108,0.616644900636,0.888657764144,-0.601673653929,-0.011299764162,0.000810130246574,-0.00446526979279
,1.8887594683,0.0586280843488,0.00461093332928,7.0,0.0309095987575,1913,0.2323,12.0,5.0,0.014973720236,0.96,2.0,1.4092745028,0.463193836,1.0,-0.433853877705,0.320075298968,-0.405475552747,,0.0498428705597,0.943728186391,0.83974248271,-1.32829758599,2.51464822623,0.029106667574,-0.0346710968393,-0.024331635972
,-1.23473743756,0.485049764457,0.435839495027,8.0,-0.0492784233087,77574,0.0102,10.0,5.0,-0.36657582843,0.95,0.0,1.18852182789,,1.0,-1.06550476715,1.3743701974,-1.64283080052,2.0,0.616029036493,-1.54249076175,1.17081663096,-1.76875544865,2.3367577057,-0.0253267192832,0.0190650124541,-0.0148382505497
,,0.501739774572,0.317295030871,7.0,0.136539739269,58878,0.0111,11.0,4.0,-0.546283432717,0.66,5.0,1.67105560903,5.476616827,1.0,-0.304392607714,0.0666879608126,-0.795491395697,9.0,-0.0663834073077,-3.01611859097,0.830739053103,0.002344925074,-0.542603042598,-0.000707238602473,0.0276561731774,-0.0278522476189
,,0.363325548996,0.40995487939,5.0,-0.365019173257,50647,0.0101,11.0,,-0.00304724417088,0.84,2.0,2.0564654995,0.180605162,1.0,-0.010978458236,0.138951479388,-0.733020240961,3.0,-0.251778805942,-1.6736987703,0.742721989242,-0.593388531654,-0.441559403154,0.0109211506528,0.0194800527126,-0.00056138032278
,1.85389507361,1.11044432078,1.06585579862,5.0,0.0687994472941,25936,0.0174,14.0,5.0,-1.34007133617,0.82,3.0,1.64938341537,0.10386096,1.0,-0.898572987476,0.976872979334,-1.65073597862,7.0,0.815244022386,-0.010346207288,1.31153627206,-0.960188768254,-0.766370920385,0.00775013730276,-0.00409519080824,-0.00104103458943
,1.59806960844,-0.0667756289816,-0.0133041600785,7.0,0.262405925219,45946,0.365,10.0,,0.185567326241,0.96,2.0,1.89155854651,1.416732078,1.0,-0.498376744551,0.337514154039,-1.15733512649,4.0,0.11001003414,-0.923028562933,0.868646635935,-1.5268781634,0.371351640205,-0.0110727071421,-0.018994157765,-0.00733560672703
,,0.203324519786,0.266587331692,2.0,-0.0871644584522,94975,0.3484,9.0,5.0,0.392735835864,0.8,8.0,1.66938199594,4.600530055,1.0,-0.666774202164,0.646602334429,-1.92299713398,,-0.11268303741,0.534221341296,1.33668755703,-1.02952656182,-1.03424019117,0.0210290710892,-0.00754110704274,-0.00217425496739
,-0.417044637204,-0.119750913529,0.0333645538167,7.0,0.379304651076,56690,0.2138,11.0,,0.221972447941,0.17,2.0,1.05013849318,9.838815012,1.0,0.40754746917,-0.599489021542,-0.0777262761104,9.0,0.118833992557,-1.16226705128,0.171535331077,-0.0363236469954,2.68541353422,0.0104221739643,-0.00129791623521,-0.0357822244493
,-0.698205892911,1.20554903183,-0.00909393564505,10.0,0.208604149879,46935,0.3583,13.0,5.0,-0.944951108246,0.23,2.0,1.67095788436,6.94799368,1.0,-1.04619648774,1.31905665674,-2.00659909684,9.0,1.03198620714,-1.24006347544,1.92715463307,-2.12196046251,-1.20825790778,-0.019195381137,0.0192235123176,-0.022236749623
,0.15801789174,0.577684453836,0.513725462589,7.0,-0.157408619724,63311,0.3318,12.0,5.0,-0.840991824869,0.82,5.0,1.41010714434,0.092659976,1.0,-0.39714591407,0.195507753029,-0.710305081309,2.0,-0.316603790569,-1.95477795063,0.816506169139,-0.674116810335,-0.486115325878,0.0413449976582,0.0104023399085,0.0224705261559
,,0.292112851103,-1.02008278863,9.0,-0.23779869265,6669,0.3451,9.0,,0.282843139057,0.07,3.0,1.76400529837,0.162607178,1.0,-0.656280600798,0.848646101685,-1.12658908927,9.0,-0.0585307406063,0.0661792444974,1.08261398321,-1.0878075597,-0.803131856755,0.0220989160423,-0.00615915453885,-0.0121263297018
,-0.946115682571,0.459671009339,-0.0687772527041,10.0,0.373725679229,88217,0.0105,11.0,,-0.631424029754,,7.0,1.83415811263,8.226125,1.0,0.405825124078,-2.07685838314,-0.924859794547,9.0,0.0424243283114,-1.15697418698,0.0560521503691,-0.0586155429399,1.67017240483,-0.018893543611,-0.00802749480746,0.0278103736664
,-1.53637548051,2.07507315308,1.07816082298,5.0,0.490970699456,56380,0.2064,,,-2.82544798148,0.41,8.0,1.90743343434,0.159960898,1.0,-0.77778221405,0.68045334695,-2.16344008027,4.0,1.65677614976,-3.16995868472,1.83544700537,-2.70999994865,-0.914721872155,-0.00839315501374,0.0031701638058,0.0300163438922
,,-0.736509255773,-0.757637457252,8.0,-0.78599178795,54676,,6.0,4.0,0.935950931883,0.99,4.0,1.18323297573,0.273083506,1.0,0.0321133236626,-0.22161191861,-0.635795185814,2.0,-0.646703818363,0.967849786073,0.344032613094,-0.0505761866925,-0.118629947572,-0.0213044124743,-0.125358975274,-0.0539047309195
,-0.739510157456,-0.277567832045,0.422395990714,2.0,-0.0905713963284,93436,0.365,7.0,,0.791379224355,0.01,6.0,1.75761879243,6.379313315,1.0,0.108413057855,0.00748787040225,-0.556321724786,,-0.411546977289,0.758697977151,0.435643253198,-0.654141673933,-0.217759679439,0.0440351293936,-0.0144247548373,0.00670661150589
,-0.932634399508,0.656026095792,0.0965682863227,8.0,-0.236895748186,61543,0.3583,10.0,5.0,-0.401859328899,0.35,0.0,1.23816161141,0.939511993,1.0,-1.01992518767,1.35081056888,-1.69369070835,3.0,0.2962560305,0.761132704147,1.02820674537,-2.86094385048,-0.743879709642,0.000478633825014,0.000890204756174,0.0291798922329
,1.11284691626,0.148854595343,0.0133403947851,10.0,-0.104658749442,16814,0.0105,10.0,,-0.25077221366,0.03,7.0,1.78489590988,0.196402694,1.0,-0.360499163124,0.163325462112,-0.646675157442,6.0,-0.0754141488096,-0.806076855869,0.734750511685,-0.216210846202,-0.410227584918,-0.0125606334949,0.0125033949627,-0.0175926296875
4.0,-1.64022165816,1.17614712147,1.30918625022,2.0,0.502418824819,79689,0.3418,,,-0.164349845514,0.0,5.0,1.63568286772,1.109327461,1.0,-1.21429623561,1.76931753192,-2.17426876583,7.0,1.40465215694,-2.04277509632,1.98969962915,-3.76953440641,-1.14690046561,-0.00630006486391,-0.0248328093238,0.00166504583582
,-0.263545686681,1.09943701789,0.301823212706,10.0,1.30106717948,32724,0.0171,15.0,5.0,-1.2112797032,0.73,,1.40420011497,6.979959079,1.0,-1.39260315267,2.04750842591,-1.65460158663,9.0,1.54758360432,-1.59756344529,1.7951817079,-1.53502508935,-0.810574373889,0.0312732405753,0.0399086939947,0.0343409240895
1.0,0.369183705969,2.34182332037,0.206959228174,9.0,0.453283352668,62211,0.365,8.0,5.0,-3.42609920473,0.56,0.0,1.47184277036,6.655056413,1.0,-1.26599925012,1.67553996685,-1.27811674302,3.0,1.00512297415,-1.10560280004,1.27146044061,-1.11035192541,2.38966750832,-0.0124646602632,-0.00204119515463,0.0194251898455
4.0,-0.562161231211,0.630168685131,0.946532670082,2.0,0.0600483776124,10311,0.0164,10.0,,-0.684206973436,0.23,5.0,1.50341695668,1.254337258,1.0,-1.16171265938,1.49583562254,-1.33656413139,2.0,0.673293516147,-1.57733002838,1.1357375823,-0.597058986034,-0.61668569427,-0.0150612131071,0.0802754270954,-0.0170243894121
1.0,-0.835764230483,1.92428259547,0.908582166603,2.0,0.228616332485,49660,0.2109,13.0,4.0,-2.87463389264,0.01,7.0,1.6826362828,2.407989761,1.0,-0.712621328803,1.0133298551,-1.57076406708,2.0,0.613321677495,0.47960922133,0.934031362278,-1.21134322205,-0.702910948883,0.00188959930962,-0.024484946807,-0.0677076110718
